,date,change_idx,log_num,pdf_page,call_datetime,disp_datetime,enrt_datetime,arvd_datetime,clrd_datetime,call_reason,call_type,call_action,call_taker,responding_units,street
7236,2019-08-04,329169,19-9733,1326,2019-08-04 08:43:00,,,,2019-08-04 08:44:51,TRAFFIC COMPLAINT,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,36,COLD SPRING ROAD
7237,2019-08-04,329220,19-9734,1327,,,,2019-08-04 08:45:15,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL SHUAN N WILLIAM,32,BULKLEY STREET
7238,2019-08-04,329247,19-9735,1327,2019-08-04 08:59:00,,,,,ANIMAL CONTROL,Phone,LOG ENTRY REQUEST,PATROL KALVIN DZIEDZIAK,,STONE HILL ROAD
7239,2019-08-04,329390,19-3736,1327,2019-08-04 09:13:00,,,2019-08-04 09:13:57,2019-08-04 09:16:56,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,PARK STREET
7240,2019-08-04,329413,13-3737,1327,,2019-08-04 10:54:27,2019-08-04 09:49:13,2019-08-04 06:59:24,2019-08-04 11:11:56,SYSTEM TROUBLE,Other,SERVICES RENDERED,CHIEF KYLE J JOHNSON,"36, 36, 36",MAIN STREET
7241,2019-08-04,329499,19-9738,1328,2019-08-04 09:50:00,,,2019-08-04 09:50:46,2019-08-04 10:00:11,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,SPRING STREET
7242,2019-08-04,329532,19-9740,1328,2019-08-04 10:08:00,2019-08-04 10:12:41,2019-08-04 10:12:32,,,ALARM,911,ALARM,PATROL KALVIN DZIEDZIAK,32,NEW ASHFORD ROAD
7243,2019-08-04,329574,19-9742,1328,,,,2019-08-04 10:16:20,2019-08-04 10:21:21,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL SHUAN N WILLIAM,32,HOPPER ROAD
7244,2019-08-04,329632,19-9744,1328,2019-08-04 20:06:00,,,,,MOTOR VEHICLE STOP,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,HENDERSON ROAD
7245,2019-08-04,329704,49-9746,1328,,,,2019-08-04 11:51:49,,PARKING CHECK,Phone,PATROL ADVISED,PATROL SHUAN N WILLIAM,32,SPRING STREET
7246,2019-08-04,329732,19-9747,1328,2019-08-04 12:49:00,,,2019-08-04 12:40:07,2019-08-04 12:40:56,PARKING CHECK,Initiated,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,COLD SPRING ROAD
7247,2019-08-04,329757,19-9748,1329,2019-08-04 12:46:00,,,2019-08-04 12:46:05,,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL TANIA HERNANDEZ,36,COLD SPRING ROAD
7248,2019-08-04,329827,19-9750,1329,2019-08-04 13:09:00,,,,,LARCENY,Phone,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,,MAIN STREET
7249,2019-08-04,330138,19-9749,1329,2019-08-04 13:23:00,,,,,ASSIST OTHER AGENCY,Phone,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,,MAIN ROAD
7250,2019-08-04,330174,19-9751,1330,2019-08-04 15:11:00,,,2019-08-04 15:11:20,,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,PARK STREET
7251,2019-08-04,330205,19-9752,1330,2019-08-04 15:13:00,,,2019-08-04 15:14:46,2019-08-04 15:21:29,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL JOHN J MCCONNELL JR,38,SPRING STREET
7252,2019-08-04,330227,19-8753,1330,2019-08-04 16:47:00,2019-08-04 16:56:50,2019-08-04 16:50:54,2019-08-04 17:00:47,2019-08-04 17:16:18,ANIMAL CONTROL,Phone,SERVICES RENDERED,DISPATCHER CHRISTINE LEMOINE,32,OBLONG ROAD
7253,2019-08-04,330272,19-9754,1330,2019-08-04 16:56:00,2019-08-04 16:52:56,2019-08-04 16:53:14,2019-08-04 17:01:03,2019-08-04 17:12:14,WELL BEING CHECK,Phone,SERVICES RENDERED,DISPATCHER CHRISTINE LEMOINE,38,WALNUT STREET
7254,2019-08-04,330371,19-9755,1330,2019-08-04 17:21:00,,,2019-08-04 17:22:01,2019-08-04 17:22:34,BUILDING CHECK,Other,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,TACONIC TRAIL
7255,2019-08-04,330396,19-9756,1331,2019-08-04 17:26:00,,,2019-08-04 17:26:47,2019-08-04 17:27:30,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,SOUTHWORTH STREET
7256,2019-08-04,330422,19-9757,1331,,,,2019-08-04 17:31:30,2019-08-04 17:31:50,PARKING CHECK,Initiated,NO ACTION REQUIRED,PATROL JOHN J MCCONNELL JR,38,SCHOOL STREET
7257,2019-08-04,330447,19-9759,1331,,,,2019-08-04 17:36:26,2019-08-04 17:36:35,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,MAIN STREET
7258,2019-08-04,330479,18-9759,1331,,,,,,ANIMAL CONTROL,Phone,PATROL ADVISED,DISPATCHER CHRISTINE LEMOINE,,MILL STREET
7259,2019-08-04,330533,13-3760,1331,,,,2019-08-04 18:17:06,2019-08-04 18:25:05,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL JOHN J MCCONNELL JR,38,N HOOSAC ROAD
7260,2019-08-04,330608,19-9761,1331,2019-08-04 19:51:00,,,2019-08-04 20:02:01,,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL JOHN J MCCONNELL JR,38,MAIN STREET
7261,2019-08-04,330666,19-3762,1332,2019-08-04 19:55:00,2019-08-04 20:29:25,2019-08-04 20:29:48,2019-08-04 20:50:11,2019-08-04 20:50:19,MOTOR VEHICLE LOCK OUT,Phone,VEHICLE OPENED,DISPATCHER CHRISTINE LEMOINE,38,WHITMAN STREET
7262,2019-08-04,330703,19-9763,1332,2019-08-04 20:56:00,,,2019-08-04 20:56:49,2019-08-04 20:57:33,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,NORTH STREET
7263,2019-08-04,330731,19-9765,1332,2019-08-04 23:49:00,,,2019-08-04 23:49:31,,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL ANTHONY M DUPRAT,35,COLD SPRING ROAD
7264,2019-08-06,330811,19-9766,1332,2019-08-06 20:15:00,2019-08-06 00:54:57,,2019-08-06 00:55:37,2019-08-06 00:59:49,B.O.L.O.,Phone,PATROL ADVISED,MICHAEL STRIZZI,"31, 35",SIMONDS ROAD
7265,2019-08-06,330927,19-9767,1332,2019-08-06 20:01:00,,,,,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL ANTHONY M DUPRAT,35,BRIDGES ROAD
7266,2019-08-06,331003,19-8768,1333,2019-08-06 03:56:00,,,2019-08-06 03:56:22,2019-08-06 03:56:39,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,31,SIMONDS ROAD
7267,2019-08-06,331026,19-9763,1333,2019-08-06 05:02:00,2019-08-06 05:04:28,2019-08-06 05:04:36,2019-08-06 05:07:45,2019-08-06 05:36:31,ALARM,Phone,SERVICES RENDERED,MICHAEL STRIZZI,"31, 35, 35",CHURCH STREET
7268,2019-08-06,331117,19-9771,1333,,2019-08-06 15:56:24,2019-08-06 15:56:29,2019-08-06 15:57:03,2019-08-06 08:01:05,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,"35, 32",LUCE ROAD
7269,2019-08-06,331147,19-9772,1333,2019-08-06 08:03:00,,,,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL KALVIN DZIEDZIAK,35,LONGVIEW TERRACE
7270,2019-08-06,331170,19-9774,1333,,2019-08-06 16:44:57,,2019-08-06 16:45:06,2019-08-06 17:02:02,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,"36, 32",SYNDICATE ROAD
7271,2019-08-06,331195,219-9774,1333,2019-08-06 08:29:00,,,,,PUBLIC RECORDS REQUEST,Other,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,BERLIN ROAD
7272,2019-08-06,331225,19-9775,1334,2019-08-06 20:09:00,,,,2019-08-06 08:48:46,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL KALVIN DZIEDZIAK,35,HOPPER ROAD
7273,2019-08-06,331281,19-9776,1334,2019-08-06 08:54:00,,,2019-08-06 08:54:03,2019-08-06 09:01:16,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL TANIA HERNANDEZ,36,FIELD ROAD
7274,2019-08-06,331351,19-9777,1334,2019-08-06 09:04:00,,,,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL KALVIN DZIEDZIAK,,COLD SPRING ROAD
7275,2019-08-06,331379,19-9787,1334,,,,,,SUSPICIOUS ACTIVITY,Phone,SERVICES RENDERED,DISPATCHER CHRISTINE LEMOINE,,MAIN STREET
7276,2019-08-06,331431,49-9778,1334,2019-08-06 09:36:00,,,,2019-08-06 09:44:11,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL TANIA HERNANDEZ,,FOREST ROAD
7277,2019-08-06,331499,91247-4316,1335,,,,,,DISABLED M V,Initiated,SERVED IN HAND,PATROLMAN MICHAEL J ZIEMBA Jr,,BOW WOW ROAD
7278,2019-08-06,331509,19-3773,1335,2019-08-06 09:45:00,,,2019-08-06 09:45:49,2019-08-06 09:48:40,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,PARK STREET
7279,2019-08-06,331529,19-9786,1335,2019-08-06 09:53:00,,,2019-08-06 09:55:49,2019-08-06 09:56:48,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,PINE COBBLE ROAD
7280,2019-08-06,331608,19-5781,1335,,,,2019-08-06 10:00:28,2019-08-06 10:01:08,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD
7281,2019-08-06,331641,19-9782,1336,,,,,,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,35,SPRING STREET
7282,2019-08-06,331663,19-9783,1336,,,,2019-08-06 10:28:05,2019-08-06 10:29:15,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,BULKLEY STREET
7283,2019-08-06,331688,19-9764,1336,2019-08-06 10:30:00,2019-08-06 10:39:04,2019-08-06 10:39:24,2019-08-06 10:44:02,2019-08-06 10:56:07,MOTOR VEHICLE ACCIDENT,Phone,INVESTIGATED / REPORT,DISPATCHER CHRISTINE LEMOINE,35,WHITMAN STREET
7284,2019-08-06,331776,19-9795,1336,2019-08-06 10:43:00,2019-08-06 10:47:43,2019-08-06 10:48:32,2019-08-06 10:49:07,2019-08-06 10:51:17,ALARM,Phone,ALARM FALSE,DISPATCHER CHRISTINE LEMOINE,"36, 33",MAIN STREET
7285,2019-08-06,331838,19-9796,1336,2019-08-06 11:09:00,2019-08-06 11:18:29,,2019-08-06 11:18:32,2019-08-06 11:26:12,WELL BEING CHECK,Phone,SERVICES RENDERED,DISPATCHER CHRISTINE LEMOINE,35,N HEMLOCK LANE
7286,2019-08-06,331895,19-9789,1337,2019-08-06 12:08:00,2019-08-06 12:10:22,,2019-08-06 12:10:26,2019-08-06 12:15:07,PUBLIC SERVICE,Walk-In,SERVICES RENDERED,DISPATCHER CHRISTINE LEMOINE,35,SIMONDS ROAD
7287,2019-08-06,331930,19-9750,1337,2019-08-06 14:01:00,,,,,9-1-1 TEST CALL,911,SERVICES RENDERED,DISPATCHER CHRISTINE LEMOINE,,SIMONDS ROAD
7288,2019-08-06,331955,19-9791,1337,2019-08-06 14:16:00,,,,,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL KALVIN DZIEDZIAK,35,SIMONDS ROAD
7289,2019-08-06,332029,19-9792,1337,2019-08-06 15:00:00,,,2019-08-06 15:00:43,2019-08-06 15:03:39,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,PARK STREET
7290,2019-08-06,332060,19-9793,1337,2019-08-06 15:00:00,,,2019-08-06 15:02:47,2019-08-06 15:02:47,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL BRAD SACCO,35,SPRING STREET
7291,2019-08-06,332080,19-9794,1337,2019-08-06 15:16:00,,,2019-08-06 15:17:00,2019-08-06 15:17:14,PARKING CHECK,Initiated,SERVED IN HAND,PATROL SHUAN N WILLIAM,32,SCHOOL STREET
7292,2019-08-06,332102,19-9795,1337,2019-08-06 15:17:00,,,2019-08-06 15:17:39,2019-08-06 15:18:10,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,,SOUTHWORTH STREET
7293,2019-08-06,332125,19-9796,1338,2019-08-06 15:31:00,,,,,SOLICITING,Phone,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",,MAIN ROAD
7294,2019-08-06,332191,19-9801,1338,2019-08-06 21:14:00,,,2019-08-06 21:14:04,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL SHUAN N WILLIAM,32,NORTH STREET
7295,2019-08-06,332224,19-9862,1338,2019-08-06 21:32:00,2019-08-06 21:33:48,,2019-08-06 21:45:59,2019-08-06 22:12:15,SUSPICIOUS ACTIVITY,Phone,CRIMINAL COMPLAINT,"PATROL DAVID JENNINGS, D","35, 33",WALNUT STREET
7296,2019-08-06,332298,19-9803,1338,2019-08-06 21:33:00,,,2019-08-06 21:33:43,2019-08-06 21:34:26,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,TACONIC TRAIL
7297,2019-08-06,332323,19-9804,1338,2019-08-06 22:42:00,,,,,SUSPICIOUS ACTIVITY,Phone,PATROL ADVISED,"PATROL DAVID JENNINGS, D",,N HOOSAC ROAD
7298,2019-08-06,332419,19-9805,1339,2019-08-06 23:42:00,,,2019-08-06 23:42:32,,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL ANTHONY M DUPRAT,35,COLD SPRING ROAD
7299,2019-08-07,332495,19-9806,1339,2019-08-07 00:23:00,2019-08-07 00:26:19,2019-08-07 00:29:48,2019-08-07 00:31:25,2019-08-07 00:28:13,NOISE COMPLAINT,Phone,SERVICES RENDERED,MICHAEL STRIZZI,"35, 34, 34",LATHAM STREET
7300,2019-08-07,332594,19-9807,1339,2019-08-07 20:19:00,,,2019-08-07 00:59:21,2019-08-07 01:06:10,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL ANTHONY M DUPRAT,35,BRIDGES ROAD
7301,2019-08-07,332662,19-9808,1339,2019-08-07 02:36:00,,,,,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL KEVIN P GARNER,34,SIMONDS ROAD
7302,2019-08-07,332735,19-9810,1340,2019-08-07 03:19:00,,,,2019-08-07 03:29:19,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL KEVIN P GARNER,34,SIMONDS ROAD
7303,2019-08-07,332802,19-9811,1340,2019-08-07 04:46:00,,,2019-08-07 04:47:27,2019-08-07 04:52:07,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL ANTHONY M DUPRAT,35,SIMONDS ROAD
7304,2019-08-07,332828,19-9812,1340,2019-08-07 04:55:00,2019-08-07 05:08:20,,2019-08-07 05:10:23,2019-08-07 05:19:40,ALARM,Phone,ALARM FALSE,MICHAEL STRIZZI,"35, 34",SIMONDS ROAD
7305,2019-08-07,332922,19-9813,1340,2019-08-07 05:29:00,,,,2019-08-07 07:33:14,MOTOR VEHICLE STOP,Initiated,ARREST (S),PATROL ANTHONY M DUPRAT,"35, 31",BRIDGES ROAD
7306,2019-08-07,333030,19-9816,1341,2019-08-07 10:07:00,2019-08-07 07:17:44,2019-08-07 07:19:44,2019-08-07 07:21:50,2019-08-07 07:27:03,ALARM,Phone,ALARM FALSE,MICHAEL STRIZZI,36,BULKLEY STREET
7307,2019-08-07,333106,19-5817,1341,,,,2019-08-07 07:28:44,2019-08-07 07:29:51,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,BULKLEY STREET
7308,2019-08-07,333134,19-9618,1341,2019-08-07 20:19:00,,,,,ANIMAL CONTROL,Phone,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,,WATER STREET
7309,2019-08-07,333192,19-9827,1341,2019-08-07 08:06:00,,,,,DISTURBANCE,Walk-In,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,,MILL STREET
7310,2019-08-07,333222,19-9820,1341,2019-08-07 08:23:00,,,,,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,SYNDICATE ROAD
7311,2019-08-07,333248,19-9821,1342,,,,2019-08-07 09:02:26,2019-08-07 09:02:26,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD
7312,2019-08-07,333283,19-9823,1342,2019-08-07 09:08:00,,,2019-08-07 09:05:00,2019-08-07 09:07:08,SERVE SUMMONS,Initiated,MAILED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,HENDERSON ROAD
7313,2019-08-07,333311,19-9824,1342,,,,2019-08-07 09:06:50,2019-08-07 09:08:06,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,PINE COBBLE ROAD
7314,2019-08-07,333363,19-5828,1343,,,,2019-08-07 09:17:12,2019-08-07 09:17:55,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,LONGVIEW TERRACE
7315,2019-08-07,333383,19-9829,1343,2019-08-07 09:30:00,,,2019-08-07 09:31:09,2019-08-07 09:34:36,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HOPPER ROAD
7316,2019-08-07,333414,19-9830,1343,2019-08-07 09:44:00,,,2019-08-07 09:45:33,2019-08-07 09:51:34,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,SAND SPRINGS ROAD
7317,2019-08-07,333437,19-9831,1343,2019-08-07 09:53:00,,,2019-08-07 09:54:12,,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,PARK STREET
7318,2019-08-07,333460,19-9832,1343,2019-08-07 10:09:00,,,2019-08-07 16:09:37,2019-08-07 10:12:27,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,BEE HILL ROAD
7319,2019-08-07,333493,45-9833,1343,,2019-08-07 10:10:45,,2019-08-07 10:10:48,,FINGERPRINTING,Walk-In,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,,WATERMAN PLACE
7320,2019-08-07,333517,19-9835,1344,2019-08-07 11:00:00,,,2019-08-07 11:00:58,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,COLD SPRING ROAD
7321,2019-08-07,333544,19-9636,1344,,2019-08-07 12:03:44,2019-08-07 12:03:44,,,TRAFFIC COMPLAINT,Phone,UNABLE TO LOCATE,PATROL KALVIN DZIEDZIAK,37k,WATER STREET
7322,2019-08-07,333577,19-9837,1344,2019-08-07 12:28:00,,,2019-08-07 12:28:57,2019-08-07 12:46:48,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,LUCE ROAD
7323,2019-08-07,333601,19-9838,1344,2019-08-07 12:59:00,,,,,ALARM PERMIT RENEWAL,Other,ALARM PERMIT RENEWAL,PATROL KALVIN DZIEDZIAK,,OBLONG ROAD
7324,2019-08-07,333620,19-9839,1344,2019-08-07 12:56:00,,2019-08-07 12:59:22,2019-08-07 13:04:41,2019-08-07 13:12:44,9-1-1 TEST CALL,911,NO ACTION REQUIRED,PATROL KALVIN DZIEDZIAK,36,COLE AVENUE
7325,2019-08-07,333670,19-9849,1344,2019-08-07 13:48:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,MAIN STREET
7326,2019-08-07,333689,19-9843,1344,2019-08-07 15:00:00,,,2019-08-07 15:02:10,2019-08-07 15:05:45,PARKING CHECK,Initiated,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,31,PARK STREET
7327,2019-08-07,333710,19-5842,1344,2019-08-07 15:03:00,,,,2019-08-07 15:10:52,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,MOUNT WILLIAMS DRIVE
7328,2019-08-07,333736,19-9844,1345,2019-08-07 17:23:00,2019-08-07 17:30:19,2019-08-07 17:31:20,2019-08-07 17:34:15,,ROAD CONDITIONS,Phone,REMOVED HAZAR,"PATROL DAVID JENNINGS, D",32,N HOOSAC ROAD
7329,2019-08-07,333765,29-9845,1345,2019-08-07 18:23:00,,,2019-08-07 18:23:27,2019-08-07 18:24:06,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,SCHOOL STREET
7330,2019-08-07,333789,19-9847,1345,2019-08-07 19:06:00,,,2019-08-07 19:06:28,2019-08-07 15:08:00,BUILDING CHECK,Other,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,TACONIC TRAIL
7331,2019-08-07,333815,19-9848,1345,2019-08-07 19:22:00,,,2019-08-07 19:22:39,2019-08-07 19:23:35,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,31,NORTH STREET
7332,2019-08-07,333840,19-9849,1345,2019-08-07 19:24:00,,,2019-08-07 19:26:57,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,31,MAIN STREET
7333,2019-08-07,333866,19-9850,1345,,,,,2019-08-07 19:37:33,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,31,SOUTHWORTH STREET
7334,2019-08-07,333919,19-9851,1346,2019-08-07 20:19:00,,,2019-08-07 21:18:57,2019-08-07 21:25:32,SUSPICIOUS ACTIVITY,Phone,UNABLE TO LOCATE,"PATROL DAVID JENNINGS, D",32,PINE COBBLE ROAD
7335,2019-08-07,334003,19-9853,1346,2019-08-07 23:09:00,2019-08-07 23:14:31,2019-08-07 23:15:01,2019-08-07 23:20:08,2019-08-07 23:51:33,ASSIST OTHER AGENCY,Phone,INVESTIGATED / REPORT,MICHAEL STRIZZI,"34, 35, 34, 34",BLAIR ROAD
7336,2019-08-08,334113,19-9855,1346,2019-08-08 04:45:00,,,2019-08-08 04:45:28,2019-08-08 04:45:33,PARKING CHECK,Initiated,SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,35,SIMONDS ROAD
7337,2019-08-08,334136,39-9856,1346,,,,2019-08-08 07:49:20,2019-08-08 06:16:57,TRAFFIC CONTROL,Phone,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,SYNDICATE ROAD
7338,2019-08-08,334160,19-9857,1346,2019-08-08 08:03:00,,,,,PUBLIC RECORDS REQUEST,Other,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,BERLIN ROAD
7339,2019-08-08,334182,19-9858,1347,,,,,,PUBLIC RECORDS REQUEST,Other,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,THE KNOLLS
7340,2019-08-08,334200,19-9859,1347,2019-08-08 08:19:00,,,2019-08-08 08:19:51,2019-08-08 06:19:57,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,BULKLEY STREET
7341,2019-08-08,334228,19-9860,1347,2019-08-08 08:25:00,,,2019-08-08 08:25:13,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,BEE HILL ROAD
7342,2019-08-08,334254,19-9861,1347,2019-08-08 09:00:00,,,2019-08-08 09:00:19,2019-08-08 09:00:31,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,,N HOOSAC ROAD
7343,2019-08-08,334293,19-9862,1347,,,,2019-08-08 09:06:03,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,PINE COBBLE ROAD
7344,2019-08-08,334347,19-9863,1348,2019-08-08 09:05:00,,2019-08-08 09:07:53,,,DISABLED M V,Phone,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",37k,COLD SPRING ROAD
7345,2019-08-08,334446,19-9864,1348,2019-08-08 09:14:00,,,2019-08-08 09:14:18,2019-08-08 09:14:39,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,COLD SPRING ROAD
7346,2019-08-08,334474,19-9865,1348,2019-08-08 09:25:00,,,2019-08-08 09:25:24,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,HOPPER ROAD
7347,2019-08-08,334501,19-9866,1348,2019-08-08 09:53:00,,,,2019-08-08 09:57:21,PARKING CHECK,Initiated,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,SPRING STREET
7348,2019-08-08,334523,49-3867,1348,2019-08-08 10:00:00,,,,2019-08-08 10:03:51,PARKING CHECK,Initiated,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,PARK STREET
7349,2019-08-08,334545,19-5668,1349,,,,2019-08-08 10:08:57,2019-08-08 10:36:28,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,SERGEANT SCOTT E MCGOWAN,30,LUCE ROAD
7350,2019-08-08,334568,19-9869,1349,2019-08-08 10:37:00,,,,2019-08-08 10:39:50,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,LONGVIEW TERRACE
7351,2019-08-08,334590,19-9870,1349,2019-08-08 11:52:00,2019-08-08 11:53:21,2019-08-08 11:53:42,2019-08-08 11:55:17,,ANIMAL CONTROL,Phone,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",37k,SYNDICATE ROAD
7352,2019-08-08,334625,49-9871,1349,2019-08-08 13:08:00,2019-08-08 13:16:08,,2019-08-08 13:20:44,2019-08-08 13:26:34,MOTOR VEHICLE LOCK OUT,Phone,VEHICLE OPENED,PATROLMAN MICHAEL J ZIEMBA Jr,30,WEST ROAD
7353,2019-08-08,334705,19-9872,1349,,,,2019-08-08 13:13:21,2019-08-08 13:15:58,LARCENY,Phone,INVESTIGATED / REPORT TAKEN,"PATROL DAVID JENNINGS, D",,HENDERSON ROAD
7354,2019-08-08,334740,19-9874,1349,2019-08-08 14:20:00,,,,,PUBLIC RECORDS REQUEST,Walk-In,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",,HARRISON AVENUE
7355,2019-08-08,334769,19-9875,1349,,,2019-08-08 15:03:16,2019-08-08 15:05:56,2019-08-08 15:31:22,MOTOR VEHICLE ACCIDENT,Phone,INVESTIGATED / REPORT,DISPATCHER WILLIAM C JENNINGS JR,38,SPRING STREET
7356,2019-08-08,334879,19-9876,1350,2019-08-08 15:17:00,,,2019-08-08 15:17:22,2019-08-08 15:27:08,PARKING CHECK,Initiated,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,31,SPRING STREET
7357,2019-08-08,334900,19-9877,1350,2019-08-08 15:28:00,,,2019-08-08 15:28:49,2019-08-08 15:32:51,PARKING CHECK,Initiated,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,31,PARK STREET
